1907563114	https://twitter.com/4828339398/status/917546790282452992	RT @bri_sacks: At least 10 people are dead and more than 1,500 structures destroyed as over a dozen wildfires tear through California https…		@bri_sacks		1	0	0	0
1907563116	https://twitter.com/152089665/status/917837448423624704	WhiteHouse: https://t.co/RQstuYbOEi - Remarks by Vice President Mike Pence After Briefing on California Wildfires			#https://t.co/RQstuYbOEi	0	0	0	0
1907563117	https://twitter.com/225116738/status/917640081342648320	I liked a @YouTube video https://t.co/WYrYLatM1i ✅ RAW VIDEO - Are California Wildfires Today an Arsonist Attack? Multiple fires		@YouTube	#https://t.co/WYrYLatM1i	0	0	0	0
1907563118	https://twitter.com/4300280902/status/917872944206024704	RT @lopezgovlaw: #Video #News via #CNN: Death toll climbs to 15 as wildfires scorch CA | https://t.co/HuSay9pwYH https://t.co/zuUNWfTriL	#Video,#News,#CNN	@lopezgovlaw	#https://t.co/HuSay9pwYH	2	0	0	0
1907563119	https://twitter.com/851721932978372608/status/918481514551218177	RT NatGeo These are the powerful images emerging from Northern California, where 22 wildfires have spread since Su… https://t.co/bsZwAduBrS			#https://t.co/bsZwAduBrS	0	0	0	0
1907563120	https://twitter.com/2238183656/status/917871663513038849	WeatherCenterHQ : Very unhealthy air quality in the SF Bay Area as smoke billows from deadly wildfires tearing acr… https://t.co/KOPKMQkd9U			#https://t.co/KOPKMQkd9U	0	0	0	0
1907563121	https://twitter.com/57976284/status/917988150030499842	Philadelphia trends now: Wine Country, Country, Deadly California, California Wildfires, Weinstein. https://t.co/sHJvU9nBuj			#https://t.co/sHJvU9nBuj	0	0	10	0
1907563122	https://twitter.com/217921981/status/917825234392281089	RT @wsyx6: #BREAKING: Officials say more than 2,000 homes and businesses destroyed, 13 dead in California wine country wildfires. - @AP	#BREAKING	@wsyx6,@AP		5	0	0	0
1907563123	https://twitter.com/906147447201726464/status/917915301341167616	Re-entry to evacuated areas in Anaheim, CA will happen at 7pm after fires. Liveblog:  https://t.co/Ixy0CfUjY7https://t.co/HJLFyK5cPa			#https://t.co/Ixy0CfUjY7,#https://t.co/HJLFyK5cPa	1	0	0	0
1907563126	https://twitter.com/2783360521/status/917394044338106368	RT @Zhirji28: Wondering about the smell of charred wood on your SF commute? Massive wildfires in Napa, Sonoma counties: https://t.co/bA6sHH…		@Zhirji28		1	0	0	0
1907563129	https://twitter.com/758669826/status/917990923132456960	17 people are dead from the wildfires in California and more than 100 people are being treated for burns at surrounding hospitals.				0	1	0	0
1907563130	https://twitter.com/1406689418/status/917462513326813184	RT @FOX10NewsNow: UPDATE: Wildfires have burned over 35K acres in  California; Gov. Brown declares state of emergency. LIVE VIDEO: https://…		@FOX10NewsNow		15	0	0	0
1907563131	https://twitter.com/2330790024/status/917865608531677184	(Fighting off a headache. The air quality is not the best because of the number of wildfires in this area.)						0	1
1907563133	https://twitter.com/906225484861767680/status/917945418788548608	New post (At Least 15 Dead As California Wildfires Rage On | NBC Nightly News) has been published on BuzzyBuzz -… https://t.co/yYv7KSwYdU			#https://t.co/yYv7KSwYdU	0	0	0	0
1907563134	https://twitter.com/29492397/status/918266408391380992	@realDonaldTrump ***2000 homes  have burned *** in California! Have you said/done anything about the wildfires?		@realDonaldTrump		0	0	0	0
1907563135	https://twitter.com/1372843706/status/918234502350213120	Announcement: Air quality in our area remains unsafe due to Napa/Sonoma Wildfires. For all our… https://t.co/Kga6zQDDMh			#https://t.co/Kga6zQDDMh	0	0	10	1
1907563137	https://twitter.com/822248094876086272/status/917476049482477568	New post (California wildfires scorch Sonoma and Napa counties) has been published on News Live Today -… https://t.co/zFe3FNWLL7			#https://t.co/zFe3FNWLL7	0	0	0	0
1907563139	https://twitter.com/2785604317/status/918212705164648449	Study casts doubt on warming implications of brown carbon aerosol from wildfires via @bioengineers https://t.co/cuQzRpherp		@bioengineers		0	0	0	0
1907563141	https://twitter.com/827246630873100288/status/917992019410202624	RT @QSiegfried: Just crazy 'This is just pure devastation': Wildfires leave chimneys, charred cars in their wakehttps://t.co/2sXYNJ6bRT		@QSiegfried	#https://t.co/2sXYNJ6bRT	1	0	0	0
1907563142	https://twitter.com/271808670/status/917748085320814592	Our Newest Story (Hospitals evacuated as wildfires spread) is being shared on Online News Gazette -… https://t.co/8xA2pxfGFh			#https://t.co/8xA2pxfGFh	0	0	0	0
1907563144	https://twitter.com/892211911495778305/status/917451120183611392	RT @SpeedyOB6404: Over 1500 structures destroyed, dozens of injuries and dozens more missing now reported. #napafire #wildfires #calistogaf…	#napafire,#wildfires	@SpeedyOB6404		2	0	10	0
1907563145	https://twitter.com/877603622917464065/status/917887270249746432	RT @channeltennews: DEADLY BLAZE: Extra firefighters travel to northern California to battle  wildfires that have claimed 15 lives and 2,00…		@channeltennews		8	0	0	0
1907563147	https://twitter.com/749249196/status/918212970072674305	A couple who recently celebrated their 75th wedding anniversary are among the 21 dead in some of California's worst-ever wildfires.				0	0	0	0
1907563148	https://twitter.com/348087835/status/918261879188832256	RT @kellytechnology: From #ScienceNow - Wildfires in California Not Slowing Down || #NASA #wildfires https://t.co/CAgo…						0	0
1907563149	https://twitter.com/702701795965956096/status/918257035149545477	I liked a @YouTube video https://t.co/C0TV2xbGm2 LIVE: WILDFIRES Outspreading in California, EVACUATION in SONOMA, NAPA Country Wild		@YouTube	#https://t.co/C0TV2xbGm2	0	0	0	0
1907563150	https://twitter.com/18666183/status/918147275271979009	RT @ChadPergram: Pelosi says Dems pleased new disaster relief pkg ads $1b for hurricanes & now CA wildfires. Says "more still remains to be…		@ChadPergram		2	0	10	0
1907563154	https://twitter.com/1917260250/status/918505834069544966	RT @STVNews: Husband, 100, and wife, 98, who had been married 75 years among victims of devastating California wildfireshttps://t.co/KXb19…		@STVNews		1	0	0	0
1907563155	https://twitter.com/331230978/status/918460994514333696	Wildfires remain almost completely uncontained in California's wine country, with 23 dead and hundreds missing https://t.co/DE6V3bVhY3			#https://t.co/DE6V3bVhY3	0	0	0	0
1907563156	https://twitter.com/2740939850/status/917743645842989056	RT @jr9t5: Prayers for Cardinal Newman HS in Santa Rosa, CA destroyed by wildfires. @JP2_athletics @JP2scilab @JPIIteachers @NCEATALK		@jr9t5,@JP2_athletics,@JP2scilab,@JPIIteachers,@NCEATALK		1	0	0	0
1907563157	https://twitter.com/116507597/status/917815122399199232	RT @Channel2News: CNN correspondent @miguelmarquez spoke to @LeviYonit from the site of massive wildfires in California https://t.co/mRa7Sm…		@Channel2News,@miguelmarquez,@LeviYonit		2	0	0	0
1907563158	https://twitter.com/627098613/status/917467753266610176	RT @StephenStockTV: Sonoma State University suspends classes for the day because of ongoing wildfires WATCH LIVESTREAMING @nbcbayarea  http…		@StephenStockTV,@nbcbayarea		1	0	0	0
1907563163	https://twitter.com/49577208/status/917659184694480901	RT @fxp123: Update: Death toll climbs to 10 as Wine Country wildfires rage -- containment minimal - The Mercury News https://t.co/ojDxMZVjyo		@fxp123	#https://t.co/ojDxMZVjyo	1	0	0	0
1907563166	https://twitter.com/816441139867750401/status/918270204123152385	Sutter County Fire victims who have lost their birth, death, and marriage documents as a result of the wildfires... https://t.co/lUgSjbvT66			#https://t.co/lUgSjbvT66	0	0	0	0
1907563168	https://twitter.com/768565036553867264/status/918185219437367296	RT @FrancesWangTV: HAPPENING NOW: Update from @Cal_OES officials on the state of California wildfires.		@FrancesWangTV,@Cal_OES		5	0	0	0
1907563170	https://twitter.com/191580617/status/918009768719024128	WATCH: Timelapse video shows destruction in Fountain Grove and Coffey Park from wildfires. https://t.co/bW19dvFR1k			#https://t.co/bW19dvFR1k	0	0	0	0
1907563171	https://twitter.com/594050440/status/918449505300811776	RT @yojudenz: These California Wildfires Are ‘Among The Most Destructive Fire Events In US History’ https://t.co/pzXY4C1Lar via @DCClothesl…		@yojudenz	#https://t.co/pzXY4C1Lar	1	0	0	0
1907563172	https://twitter.com/189934783/status/918170281515954177	RT @kpfa: @democracynowAs Deadly #Wildfires Rage in California, a Look at How Global Warming Fuels Decades of Forest Fireshttps://t.co/Nj…	#Wildfires	@kpfa,@democracynow		1	0	0	0
1907563173	https://twitter.com/808545/status/917484992527306752	Updated coverage from this @sfchronicle article on the #Napa #Sonoma fires https://t.co/p54TihfC9o #napafire… https://t.co/zzvA5UEnv6	#Napa,#Sonoma,#napafire	@sfchronicle	#https://t.co/p54TihfC9o,#https://t.co/zzvA5UEnv6	15	0	0	0
1907563174	https://twitter.com/773224952828923912/status/917825140951539712	RT @GOP: ICYMI: @POTUS has approved a disaster declaration in response to the California wildfires. https://t.co/QBjzQpbNWE		@GOP,@POTUS	#https://t.co/QBjzQpbNWE	89	0	0	0
1907563175	https://twitter.com/538179357/status/917343007762010112	Massive wildfires in Napa and Sonoma counties burn structures, force evacuations https://t.co/KbU0spZQDV via @SFGate #napa #sonoma <3 to all	#napa,#sonoma	@SFGate	#https://t.co/KbU0spZQDV	1	0	0	0
1907563176	https://twitter.com/2241804301/status/917401890966585346	Massive fires in Napa and Sonoma burn hundreds of homes and businesses, force evacuations, close hospitals  https://t.co/mzC9P6cOeX			#https://t.co/mzC9P6cOeX	2	0	0	0
1907563177	https://twitter.com/40173650/status/917626106924163072	At least 10 killed by wildfires in California wine country https://t.co/EhXQ6eICuK #Heatwave #Wildfires https://t.co/i3buP5Qz1b	#Heatwave,#Wildfires		#https://t.co/EhXQ6eICuK	0	0	0	0
1907563178	https://twitter.com/40173650/status/918518768086773765	Evacuations widened as Northern California wildfires spread to 170000 acres with at least 23 dead… https://t.co/qNhGpRKf1y			#https://t.co/qNhGpRKf1y	0	0	0	0
1907563179	https://twitter.com/707116187742654464/status/918383407553503232	RT @CNN: More evacuations were ordered on Tuesday evening as wildfires raged across California, killing at least 17 people https://t.co/AnV…		@CNN		88	0	0	0
1907563180	https://twitter.com/22794611/status/917785226998308864	RT @KTVU: WATCH: Rep. Mike Thompson is talking about getting FEMA help for wine country wildfires https://t.co/Yg6Pmj5Gil https://t.co/pYj9…		@KTVU	#https://t.co/Yg6Pmj5Gil	6	0	0	0
1907563181	https://twitter.com/2727882856/status/918504215642701825	RT @CBSLA: Reports of looting as Northern California cities clear out to escape wildfires. Firefighters fear return of winds. https://t.co/…		@CBSLA		20	0	0	0
1907563182	https://twitter.com/830417836275286016/status/918193210849099776	RT @wsbtv: BREAKING (@AP): Fire official says catastrophic wildfires in California wine country have killed 21 people. Updates, on Ch. 2 st…		@wsbtv,@AP		2	0	0	0
1907563183	https://twitter.com/735796770832277504/status/917564113294970880	RT @Ride_Argyle: #GreenArgyle bus driver Silvano Rastelli has lost his home + cat in the NorCal wildfires. To help: https://t.co/Qr8lYlj1yh	#GreenArgyle	@ride_argyle	#https://t.co/Qr8lYlj1yh	68	0	0	0
1907563184	https://twitter.com/848538281260331008/status/918175872175300610	RT @dancetoACJ: Thousands flee as wildfires ravage California; at least 17 killed - ABC News - https://t.co/CYLjVQd1OP via @ABC		@dancetoACJ,@ABC	#https://t.co/CYLjVQd1OP	1	0	0	0
1907563186	https://twitter.com/18352761/status/917511123649355777	#Wildfires in No. California force evacuation of at least 2 hospitals and numerous neighborhoods… https://t.co/AMyv3jMAye	#Wildfires		#https://t.co/AMyv3jMAye	0	0	0	0
1907563188	https://twitter.com/888117139093180417/status/917785771850866690	RT @CBNNews: Apocalyptic California Wildfires Kill 10, Injure 100 as Tens of Thousands Flee for Their Lives https://t.co/Mga5R91KiM		@CBNNews	#https://t.co/Mga5R91KiM	7	0	0	0
1907563191	https://twitter.com/844070640/status/917649232361934848	"RT ABC: California governor declares state of emergency in five counties due to deadly wildfires. … https://t.co/fmukWXqY25"				0	0	0	0
1907563192	https://twitter.com/467972099/status/917551942079057921	Crazy situation in California with the wildfires. 18 different fires burning over 1500 homes burned and 10 people dead. 57000 acres burned.				0	0	0	0
1907563194	https://twitter.com/767366699729448960/status/917920983352270849	RT @irishtimesvideo: ► VIDEO: US authorities are struggling to contain the spread of wildfires throughout California https://t.co/QbmNjfDlY…		@irishtimesvideo		2	0	0	0
1907563195	https://twitter.com/127436875/status/917623168973631488	Wildfires in California have incinerated entire neighborhoods. A state of emergency declared for 3 counties. https://t.co/rFHr65h7mK			#https://t.co/rFHr65h7mK	2	0	0	0
1907563196	https://twitter.com/892623173069533185/status/917625667528904705	RT @ewnreporter: #Wildfires At least 10 people are dead in wildfires that ravaged Northern parts of California in the U.S. SZ	#Wildfires	@ewnreporter		2	0	0	0
