1648638385	https://twitter.com/868689493/status/903326895734796288	RT @ReedTimmerAccu: Another dangerous #tornado warned storm is heading toward Dumas, MS in the next 15 min! Take shelter now! @breakingweat…	#tornado	@ReedTimmerAccu		27	0	10	0
1648638387	https://twitter.com/4197305289/status/902160241961443330	My girl who is an RN/Volunteer has been helping 24/7 since the storm hit. It's still raining. TX needs help. People still need rescuing.				0	0	0	0
1648638388	https://twitter.com/20946303/status/901657066082897921	RT @KUTnathan: More than 12K @austinenergy customers without power now according to their map https://t.co/Xkeam0mIFV #Harvey https://t.co/…	#Harvey	@KUTnathan,@austinenergy	#https://t.co/Xkeam0mIFV	13	0	10	0
1648638391	https://twitter.com/103313263/status/901476058322620417	RT @jsmccullou: 3 Texas prisons are now being evacuated near Houston as the nearby river rises. #HurricaneHarvey #Harvey https://t.co/gEaZt…	#HurricaneHarvey,#Harvey	@jsmccullou		59	0	10	0
1648638392	https://twitter.com/833825180984160262/status/903028583773466626	Now accepting donations for the victims of hurricane Harvey. 						0	0
1648638393	https://twitter.com/33728225/status/902966597911846912	JUST IN: Air quality advisory for Metro Vancouver and the Fraser Valley has been cancelled; was issued Tuesday due to wildfire smoke from US				8	0	0	0
1648638394	https://twitter.com/844777245738643456/status/901486228092182530	RT julieturkewitz: Just arrived in Sienna Plantation, Texas, where a tornado touched down last night. Damage to some 50 homes. Wind is… …						0	1
1648638395	https://twitter.com/728076621169590273/status/902380927187374080	#LakewoodChurch at 11PM now. There's water on the roads and that area floods easily even when it rains normally wit… https://t.co/pveFq7Bfxa	#LakewoodChurch		#https://t.co/pveFq7Bfxa	1	0	10	0
1648638397	https://twitter.com/744059406376116224/status/902229278787588097	As of now, NO ganado is not under evacuation!!! https://t.co/nuL9viGfQH			#https://t.co/nuL9viGfQH	0	0	10	0
1648638398	https://twitter.com/19750596/status/901562469612568576	RT @ReedTimmerAccu: Major devastation in Holiday Beach, TX just north of Rockport, TX worst yet we have seen from #Harvey @breakingweather…	#Harvey	@ReedTimmerAccu,@breakingweather		644	0	10	0
1648638399	https://twitter.com/883529255853867008/status/901599645125791750	RT @branflakez: Just donated to them and have before. #HurricaneHarvey https://t.co/cSnImpJQ04	#HurricaneHarvey	@branflakez	#https://t.co/cSnImpJQ04	2	0	0	0
1648638401	https://twitter.com/312451084/status/902957807628058624	Potential Tornado Just SE of Clark Moving N At 25 MPH. Mobile Homes May Be Damaged. Damage to Roofs... #alwx #news https://t.co/Ly9SOJXfj7	#alwx,#news		#https://t.co/Ly9SOJXfj7	0	0	0	0
1648638402	https://twitter.com/261479621/status/902088870673698816	Have you seen the lastest high water locations via @houstontranstar? Right now there are 342 blue markers on the ma… https://t.co/CkrrdZFNeN		@houstontranstar	#https://t.co/CkrrdZFNeN	10	0	10	0
1648638403	https://twitter.com/41108844/status/902265293413777408	💯% URGENTA CHURCH IS GOING UNDER N NEW CANEY, TXI NEED BOATS ASAPI HAVE BEEN ASKED BY A LIEUTENANT 2 LOCATE THESE ITS URGENT 512-739-7668				2	0	0	1
1648638405	https://twitter.com/15853787/status/901320282782277632	RT @reportermatt: More info on reports regarding the Rockport high school: A gym collapsed. I can't discern scale of damage from pictures I…		@reportermatt		21	0	0	0
1648638406	https://twitter.com/43021363/status/901650017269809152	People, please stay at home! A car just crashed onto the lawn at my apt complex, nearly hitting a huge tree & homes! #harvey	#harvey			1	0	10	1
1648638407	https://twitter.com/847299844062433281/status/901575244879724545								1
1648638409	https://twitter.com/34457142/status/901434634311012352	RT @GhostOfQC44: Summary - donate money, blood, time. Right now, the shortage of items is not pressing. https://t.co/F8FvKL1UPO		@GhostOfQC44	#https://t.co/F8FvKL1UPO	1	0	10	0
1648638410	https://twitter.com/809399242213257216/status/903239110550278144	@tas0727 For my friends..as you know I'm in Orange, TX with my Mom. We were rescued Tuesday 3:30 am with 3 ft of water in the house.				0	1	10	1
